artist,song,text
Bob Dylan,Hazel,"Hazel, dirty-blonde hair  
I wouldn't be ashamed to be seen with you anywhere.  
You got something I want plenty of  
Ooh, a little touch of your love.  
  
Hazel, stardust in your eye  
You're goin' somewhere and so am I.  
I'd give you the sky high above  
Ooh, for a little touch of your love.  
  
Oh no, I don't need any reminder  
To know how much I really care  
But it's just making me blinder and blinder  
Because I'm up on a hill and still you're not there.  
  
Hazel, you called and I came,  
Now don't make me play this waiting game.  
You've got something I want plenty of  
Ooh, a little touch of your love.

"
Bob Dylan,He Was A Friend Of Mine,"He was a friend of mine  
He was a friend of mine  
Every time I think about him now  
Lord I just can't keep from cryin'  
'Cause he was a friend of mine  
  
He died on the road  
He died on the road  
He never had enough money  
To pay his room or board  
And he was a friend of mine  
  
I stole away and cried  
I stole away and cried  
'Cause I never had too much money  
And I never been quite satisfied  
And he was a friend of mine  
  
He never done no wrong  
He never done no wrong  
A thousand miles from home  
And he never harmed no one  
And he was a friend of mine  
  
He was a friend of mine  
He was a friend of mine  
Every time I hear his name  
Lord I just can't keep from cryin'  
'Cause he was a friend of mine.

"
Bob Dylan,Heart Of Mine,"Heart of mine be still  
You can play with fire but you'll get the bill  
Don't let her know  
Don't let her know that you love her  
Don't be a fool, don't be blind  
Heart of mine.  
  
Heart of mine go back home  
You got no reason to wander, no reason to roam  
Don't let her see  
Don't let her see that you need her  
Don't put yourself over the line  
Heart of mine.  
  
Heart of mine go back where you have been  
It'll only be trouble for you if you let her in  
Don't let her hear  
Don't let her hear you want her  
Don't let her hear know she's so fine  
Heart of mine.  
  
Heart of mine you know that she'll never be true  
She'll only give to others the love that she's gotten from you  
Don't let her know  
Don't let her know where you're going  
Don't untie the ties that bind  
Heart of mine.  
  
Hear of mine so malicious and so full of guile  
Give you an inch and you'll take a mile  
Don't let yourself fall  
Don't let yourself stumble  
If you can't do the time, don't do the crime  
Heart of mine.

"
Bob Dylan,Here Comes Santa Claus,"Here comes Santa Claus  
Here comes Santa Claus  
Right down  
Santa Claus Lane  
  
Vixen, Blitzen  
And all his reindeer  
Pulling on the reins  
Bells are ringing  
Children singing  
All is merry and bright  
Hang your stockings  
And say your prayers  
'Cause Santa Claus  
Comes tonight  
  
Here comes Santa Claus  
Here comes Santa Claus  
Right down  
Santa Claus Lane  
  
He's got a bag  
That's filled with toys  
For boys and girls again  
Hear those sleigh bells  
Jingle jangle  
What a beautiful sight  
Jump in bed  
Cover up your head  
'Cause Santa Claus  
Comes tonight  
  
Here comes Santa Claus  
Here comes Santa Claus  
Right down  
Santa Claus Lane  
  
He doesn't care  
If you're rich or poor  
He loves you just the same  
Santa knows  
That we're God's children  
That makes everything right  
Fill your hearts  
With Christmas cheer  
'Cause Santa Claus  
Comes tonight  
  
Here comes Santa Claus  
Here comes Santa Claus  
Right down  
Santa Claus Lane  
  
He'll come around  
When the church rings out  
It's Christmas morn again  
Peace on Earth  
Will come to all  
If we  
Just follow the light  
Let's give thanks  
To the Lord above  
'Cause Santa Claus  
Is comin' tonight  
'Cause Santa Claus  
Is comin' tonight  
'Cause Santa Claus  
Is comin' tonight

"
Bob Dylan,Hero Blues,"By Bob Dylan  
  
Yes, the gal I got  
I swear she's the screaming end  
She wants me to be a hero  
So she can tell all her friends  
  
Well, she begged, she cried  
She pleaded with me all last night  
Well, she begged, she cried  
She pleaded with me all last night  
She wants me to go out  
And find somebody to fight  
  
She reads too many books  
She got new movies inside her head  
She reads too many books  
She got movies inside her head  
She wants me to walk out running  
She wants me to crawl back dead  
  
You need a different kinda man, babe  
One that can grab and hold your heart  
Need a different kind of man, babe  
One that can hold and grab your heart  
You need a different kind of man, babe  
You need Napoleon Boneeparte  
  
Well, when I'm dead  
No more good times will I crave  
When I'm dead  
No more good times will I crave  
You can stand and shout hero  
All over my lonesome grave

"
Bob Dylan,Highway 51,"Highway 51 runs right by my baby's door  
Highway 51 runs right by my baby's door  
If I don't get the girl I'm loving  
Won't go down to Highway 51 no more.  
  
Well, I know that highway like I know my hand  
Yes, I know that highway like I know the back of my hand  
Running from up Wisconsin way down to no man's land.  
  
Well, if I should die before my time should come  
And if I die before my time should come  
Won't you bury my body out on the Highway 51.  
  
Highway 51 runs right by my baby's door  
I said, Highway 51 runs right by my baby's door  
If I don't get the girl I'm loving  
Won't go own to Highway 51 no more.

"
Bob Dylan,Highway 61 Revisited,"Oh, God said to Abraham, ""Kill me a son""  
Abe said, ""Man, you must be puttin' me on""  
God said, ""No"" Abe say, ""What?""  
God say, ""You can do what you want, Abe, but  
The next time you see me comin', you better run""  
Well, Abe said, ""Where d'you want this killin' done?""  
God said, ""Out on Highway 61""  
  
Well, Georgia Sam, he had a bloody nose  
Welfare department, they wouldn't give him no clothes  
He asked poor Howard, ""Where can I go?""  
Howard said, ""There's only one place I know""  
Sam said, ""Tell me quick, man, I got to run""  
Oh, Howard just pointed with his gun  
And said, ""That way, down Highway 61""  
  
Well, Mack the Finger said to Louie the King  
""I got forty red-white-and-blue shoestrings  
And a thousand telephones that don't ring  
Do you know where I can get rid of these things?""  
And Louie the King said, ""Let me think for a minute, son""  
Then he said, ""Yes, I think it can be easily done  
Just take everything down to Highway 61""  
  
Now, the fifth daughter on the twelfth night  
Told the first father that things weren't right  
""My complexion,"" she says, ""is much too white""  
He said, ""Come here and step into the light""  
He said, ""Hmm, you're right, let me tell the second mother this has been done""  
But the second mother was with the seventh son  
And they were both out on Highway 61  
  
Now, the roving gambler he was very bored  
Trying to create a next world war  
He found a promoter who nearly fell off the floor  
He said, ""I never engaged in this kind of thing before  
But yes, I think it can be very easily done  
We'll just put some bleachers out in the sun  
And have it on Highway 61""

"
Bob Dylan,Honest With Me,"Well, I'm stranded in the city that never sleeps  
Some of these women they just give me the creeps  
I'm avoidin' the Southside the best I can  
These memories I got, they can strangle a man  
  
Well I came ashore in the dead of the night  
Lot of things can get in the way when you're tryin' to do what's right  
You don't understand it - my feelings for you  
You'd be honest with me if only you knew  
  
I'm not sorry for nothin' I've done  
I'm glad I fought - I only wish we'd won  
The Siamese twins are comin' to town  
People can't wait - they're gathered around  
  
When I left my home the sky split open wide  
I never wanted to go back there - I'd rather have died  
You don't understand it - my feelings for you  
You'd be honest with me if only you knew  
  
My woman got a face like a teddy bear  
She's tossin' a baseball bat in the air  
The meat is so tough you can't cut it with a sword  
I'm crashin' my car, trunk first into the boards  
  
You say my eyes are pretty and my smile is nice  
Well, I'll sell it to ya at a reduced price  
You don't understand it - my feelings for you  
You'd be honest with me, if only you knew  
  
Some things are too terrible to be true  
I won't come here no more if it bothers you  
The Southern Pacific leaving at nine forty-five  
I'm having a hard time believin' some people were ever alive  
  
I'm stark naked, but I don't care  
I'm going off into the woods, I'm huntin' bare  
You don't understand it - my feelings for you  
Well, you'd be honest with me if only you knew  
  
I'm here to create the new imperial empire  
I'm going to do whatever circumstances require  
I care so much for you - didn't think that I could  
I can't tell my heart that you're no good  
  
Well, my parents they warned me not to waste my years  
And I still got their advice oozing out of my ears  
You don't understand it - my feelings for you  
Well, you'd be honest with me if only you knew

"
Bob Dylan,Honey Just Allow Me One More Chance,"Honey, just allow me one more chance  
To get along with you.  
Honey, just allow me one more chance,  
Ah'll do anything with you.  
Well, I'm a-walkin' down the road  
With my head in my hand,  
I'm lookin' for a woman  
Needs a worried man.  
Just-a one kind favor I ask you,  
'Low me just-a one more chance.  
  
Honey, just allow me one more chance  
To ride your aeroplane.  
Honey, just allow me one more chance  
To ride your passenger train.  
Well, I've been lookin' all over  
For a gal like you,  
I can't find nobody  
So you'll have to do.  
Just-a one kind favor I ask you,  
'Low me just-a one more chance.  
  
Honey, just allow me one more chance  
To get along with you.  
Honey, just allow me one more chance,  
Ah'll do anything with you.  
Well, lookin' for a woman  
That ain't got no man,  
Is just lookin' for a needle  
That is lost in the sand.  
Just-a one kind favor I ask you,  
'Low me just-a one more chance.

"
Bob Dylan,House Of The Rising Sun,"There is a house down in New Orleans  
They call the rising sun  
And it's been the ruin of many poor girl  
And me, oh God, I'm one.  
  
My mother was a tailor  
She sowed these new blue jeans  
My sweetheart was a gambler, Lord  
Down in New Orleans.  
  
Now the only thing a gambler needs  
Is a suitcase and a trunk  
And the only time he's satisfied  
Is when he's on a drunk.  
  
He fills his glasses up to the brim  
And he'll pass the cards around  
And the only pleasure he gets out of life  
Is rambling from town to town.  
  
Oh tell my baby sister  
Not to do what I have done  
But shun that house in New Orleans  
They call the rising sun.  
  
Well it's one foot on the platform  
And the other foot on the train  
I'm going back to New Orleans  
To wear that ball and chain.  
  
I'm going back to New Orleans  
My race is almost run  
I'm going back to end my life  
Down in the rising sun.  
  
There is a house in New Orleans  
They call the rising sun  
It's been the ruin of many poor girl  
And me, oh God, I'm one.

"
